"Items::Name_AllCaps_SRTG","QT-RTG","ЗК-РТГ","",""
"Items::Name_SRTG","QT-RTG","ЗК-РТГ","",""
"Items::Subtitle_Gamepiece_Queen01","QUEEN TYPE 01","QUEEN TYPE 01","",""
"Items::Subtitle_Gamepiece_Queen02","QUEEN TYPE 02","QUEEN TYPE 02","",""
"Items::Name_AllCaps_RecreationalCanopy","RECREATIONAL CANOPY","НАВІС ДЛЯ ВІДПОЧИНКУ","",""
"Items::Subtitle_RecreationalItem","RECREATIONAL ITEM","RECREATIONAL ITEM","",""
"Items::Name_AllCaps_RecreationalSphere","RECREATIONAL SPHERE","СФЕРА ДЛЯ ВІДПОЧИНКУ","",""
"Items::Description_Reusable","REUSABLE","REUSABLE","",""
"Items::Subtitle_Gamepiece_Rook01","ROOK TYPE 01","ROOK TYPE 01","",""
"Items::Subtitle_Gamepiece_Rook02","ROOK TYPE 02","ROOK TYPE 02","",""
"Items::Name_AllCaps_RoverSeat","ROVER SEAT","СИДІННЯ ВСЮДИХОДА","",""
"Items::Name_AllCaps_RTG","RTG","РТГ","",""
"Items::Description_MediumBattery","Rechargeable power source that provides power. <cf><cf>Stores 512U. Produces 5U/s.","Rechargeable power source that provides power. <cf><cf>Stores 512U. Produces 5U/s.","",""
"Items::Description_BatterySmall","Rechargeable power source. <cf><cf>Stores 32U power. Produces 1U/s.","Rechargeable power source. <cf><cf>Stores 32U power. Produces 1U/s.","",""
"Items::Name_RecreationalCanopy","Recreational Canopy","Навіс для відпочинку","",""
"Items::Name_RecreationalSphere","Recreational Sphere","Сфера для відпочинку","",""
"Items::Description_NarrowMod","Reduces the deformation of the Terrain Tool. Attach to the Terrain Tool to activate.<cf><cf>Draws 0.5U/s while active.","Reduces the deformation of the Terrain Tool. Attach to the Terrain Tool to activate.<cf><cf>Draws 0.5U/s while active.","",""
"Items::Description_CanisterSmall","Refillable Soil Canister for use with the Terrain Tool, Soil Centrifuge and Vehicle Drills.","Refillable Soil Canister for use with the Terrain Tool, Soil Centrifuge and Vehicle Drills.","",""
"Items::Description_OxygenTank","Refillable container that expands oxygen capacity by one backpack's worth of oxygen","Refillable container that expands oxygen capacity by one backpack's worth of oxygen","",""
"Items::Name_RoverSeat","Rover Seat","Сидіння планетохода","",""
"Items::Name_AllCaps_Shelter","SHELTER","УКРИТТЯ","",""
"Items::Name_AllCaps_ShuttleSeat","SHUTTLE SEAT","СИДІННЯ ЧОВНИКА","",""
"Items::Name_AllCaps_BatterySmall","SMALL BATTERY","МАЛА БАТАРЕЯ","",""
"Items::Name_AllCaps_Camera_T1","SMALL CAMERA","МАЛА КАМЕРА","",""
"Items::Name_AllCaps_GeneratorSmall","SMALL GENERATOR","МАЛИЙ ГЕНЕРАТОР","",""
"Items::Name_AllCaps_PrinterSmall","SMALL PRINTER","МАЛА ДРУКАРКА","",""
"Items::Name_AllCaps_CheatPlinth_Small","SMALL PRINTER PLINTH","ПАНЕЛЬ МАЛОЇ ДРУКАРКИ","",""
"Items::Name_AllCaps_SmallSeat","SMALL SEAT","МАЛЕ СИДІННЯ","",""
"Items::Name_AllCaps_SolarSmall","SMALL SOLAR","МАЛА СОНЯЧНА ПАНЕЛЬ","",""
"Items::Name_AllCaps_Horn_T1-02","SMALL SQUEAKER HORN","МАЛИЙ ГУДОК-ПИЩАЛКА","",""
"Items::Name_AllCaps_Horn_T1-01","SMALL TRUMPET HORN","МАЛИЙ ТРУБЧАСТИЙ ГУДОК","",""
"Items::Name_AllCaps_WindTurbineSmall","SMALL WIND TURBINE","МАЛИЙ ВІТРОГЕНЕРАТОР","",""
"Items::Name_AllCaps_SolarArray","SOLAR ARRAY","СОНЯЧНИЙ МАСИВ","",""
"Items::Name_AllCaps_ConsumableJumpjet","SOLID-FUEL JUMP JET","ТВЕРДОПАЛИВНИЙ СТРИБ-РАНЕЦЬ","",""
"Items::Name_AllCaps_ConsumableThruster","SOLID-FUEL THRUSTER","ТВЕРДОПАЛИВНИЙ РУШІЙ","",""
"Items::Subtitle_ShuttleAccessory","SPACECRAFT ACCESSORY","ПРИЛАДДЯ ДЛЯ ЗОРЕЛЬОТІВ","",""
"Items::Name_AllCaps_Splitter","SPLITTER","РОЗГАЛУЖУВАЧ","",""
"Items::Name_AllCaps_StartingPrinter","STARTING MEDIUM PRINTER","СЕРЕДНЯ ПУСКОВА ДРУКАРКА","",""
"Items::Name_AllCaps_StartingPlatform","STARTING PLATFORM","ПОЧАТКОВА ПЛАТФОРМА","",""
"Items::Name_Shelter","Shelter","Укриття","",""
"Items::Name_ShuttleSeat","Shuttle Seat","Сидіння човника","",""
"Items::Name_BatterySmall","Small Battery","Мала Батарея","",""
"Items::Name_Camera_T1","Small Camera","Мала камера","",""
"Items::Name_GeneratorSmall","Small Generator","Малий генератор","",""
"Items::Name_PrinterSmall","Small Printer","Мала друкарка","",""
"Items::Name_CheatPlinth_Small","Small Printer Plinth","Панель малої друкарки","",""
"Items::Name_SmallSeat","Small Seat","Мале сидіння","",""
"Items::Name_SolarSmall","Small Solar","Мала сонячна панель","",""
"Items::Name_Horn_T1-02","Small Squeaker Horn","Малий гудок-пищалка","",""
"Items::Name_Horn_T1-01","Small Trumpet Horn","Малий трубчастий гудок","",""
"Items::Name_WindTurbineSmall","Small Wind Turbine","Малий вітрогенератор","",""
"Items::Name_SolarArray","Solar Array","Сонячний масив","",""
"Items::Name_ConsumableJumpjet","Solid-Fuel Jump Jet","Твердопаливний стриб-ранець","",""
"Items::Name_ConsumableThruster","Solid-Fuel Thruster","Твердопаливний рушій","",""
"Items::Description_CheatPlinth_Ingredient","Spawns any of the resource ingredient items.","Spawns any of the resource ingredient items.","",""
"Items::Description_CheatPlinth_Backpack","Spawns items found within the Backpack Printer list.","Створює елементи з переліку переносної друкарки.","",""
"Items::Description_CheatPlinth_Large","Spawns items found within the Large Printer list.","Створює предмети з переліку великої друкарки.","",""
"Items::Description_CheatPlinth_Medium","Spawns items found within the Medium Printer list.","Створює предмети з переліку середньої друкарки.","",""
"Items::Description_CheatPlinth_Small","Spawns items found within the Small Printer list.","Створює предмети з переліку малої друкарки.","",""
"Items::Name_Splitter","Splitter","Розгалужувач","",""
"Items::Description_Fireworks","Standard flare for sending colorful signals.","Standard flare for sending colorful signals.","",""
"Items::Name_StartingPrinter","Starting Medium Printer","Середня пускова друкарка","",""
"Items::Name_StartingPlatform","Starting Platform","Початкова платформа","",""
"Items::Description_LargeStorageSiloB","Stores items as needed. Provides 12 medium slots.","Stores items as needed. Provides 12 medium slots.","",""
"Items::Description_MediumStorageSilo","Stores items as needed. Provides 24 small slots.","Stores items as needed. Provides 24 small slots.","",""
"Items::Description_XL_Storage","Stores items as needed. Provides 31 small slots.","Stores items as needed. Provides 31 small slots.","",""
"Items::Description_LargeStorage","Stores items as needed. Provides 4 medium slots.","Stores items as needed. Provides 4 medium slots.","",""
"Items::Description_LargeStorageSiloA","Stores items as needed. Provides 8 medium slots.","Stores items as needed. Provides 8 medium slots.","",""
"Items::Description_MediumStorage","Stores items as needed. Provides 8 small slots. Can be collapsed or expanded when activated.","Stores items as needed. Provides 8 small slots. Can be collapsed or expanded when activated.","",""
"Items::Name_AllCaps_TallPlatform","TALL PLATFORM","ВИСОКА ПЛАТФОРМА","",""
"Items::Name_AllCaps_TallStorage","TALL STORAGE","ВИСОКИЙ СКЛАД","",""
"Items::Name_AllCaps_ResourceTapper","TAPPER","TAPPER","",""
"Items::Name_AllCaps_TerrainAnalyzer","TERRAIN ANALYZER","АНАЛІЗТОР МІСЦЕВОСТИ","",""
"Items::Name_AllCaps_LOD_Anchor","TERRAIN ANCHOR","ЯКІР МІСЦЕВОСТИ","",""
"Items::Subtitle_Augment","TERRAIN TOOL AUGMENT","TERRAIN TOOL AUGMENT","",""
"Items::Name_AllCaps_Tether","TETHER","КИСНЕПРОВІД","",""
"Items::Name_AllCaps_TetherBundle","TETHERS","КИСНЕПРОВОДИ","",""
"Items::Description_Camera_T1","Takes a photo when activated. Includes customizable photo filters.","Takes a photo when activated. Includes customizable photo filters.","",""
"Items::Name_TallPlatform","Tall Platform","Висока платформа","",""
"Items::Name_TallStorage","Tall Storage","Високий склад","",""
"Items::Name_ResourceTapper","Tapper","Tapper","",""
"Items::Name_TerrainAnalyzer","Terrain Analyzer","Аналізатор місцевости","",""
"Items::Name_LOD_Anchor","Terrain Anchor","Якір місцевости","",""
"Items::Name_Tether","Tether","Киснепровід","",""
"Items::Name_Tethers","Tethers","Киснепроводи","",""
"Items::Description_PowerSwitch","Toggles power flow through a single power line.","Toggles power flow through a single power line.","",""
"Items::Subtitle_GatewayKey","UNCLASSIFIED<cf>ENERGY SIGNATURE","UNCLASSIFIED<cf>ENERGY SIGNATURE","",""
"Items::Name_AllCaps_ConsumableThrusterUsed","USED SOLID-FUEL THRUSTER","ВИКОРИСТАНИЙ ТВЕРДОПАЛИВНИЙ РУШІЙ","",""
"Items::Subtitle_UtilityItem","UTILITY ITEM","UTILITY ITEM","",""
"Items::Description_DrillHead3","Upgrades drilling strength to handle all terrain surfaces. Attach to the Terrain Tool to activate.<cf><cf>Draws 0.75U/s power while active.","Upgrades drilling strength to handle all terrain surfaces. Attach to the Terrain Tool to activate.<cf><cf>Draws 0.75U/s power while active.","",""
"Items::Description_DrillHead1","Upgrades drilling strength to handle hard terrain surfaces. Attach to the Terrain Tool to activate.<cf><cf>Draws 0.25U/s power while active.","Upgrades drilling strength to handle hard terrain surfaces. Attach to the Terrain Tool to activate.<cf><cf>Draws 0.25U/s power while active.","",""
"Items::Description_DrillHead2","Upgrades drilling strength to handle harder terrain surfaces. Attach to the Terrain Tool to activate.<cf><cf>Draws 0.50U/s power while active.","Upgrades drilling strength to handle harder terrain surfaces. Attach to the Terrain Tool to activate.<cf><cf>Draws 0.50U/s power while active.","",""
"Items::Description_WandererScanner","Use in an Auxiliary Slot to locate missing probes.<cf><cf>Draws 0.3U/s power while active.","Використовується в допоміжній комірці, щоби виявляти відсутні зразки.<cf><cf>Споживає 0.3 Од/с під час роботи.","",""
"Items::Description_Extenders","Use to add length to power cables. Segments will show power direction.","Use to add length to power cables. Segments will show power direction.","",""
"Items::Name_ConsumableThrusterUsed","Used Solid-Fuel Thruster","Використаний твердопаливний рушій","",""
"Items::Name_AllCaps_VaultScanner","VAULT SEEKER","VAULT SEEKER","",""
"Items::Subtitle_RoverSeat","VEHICLE ACCESSORY","ПРИЛАДДЯ ДЛЯ ТРАНСПОРТУ","",""
"Items::Name_AllCaps_VehicleBay","VEHICLE BAY","ТРАНСПОРТНИЙ ВІДСІК","",""
"Items::Name_VaultScanner","Vault Seeker","Vault Seeker","",""
"Items::Name_VehicleBay","Vehicle Bay","Транспортний відсік","",""
"Items::Name_AllCaps_WideMod","WIDE MOD","РОЗШИРЮВАЧ","",""
"Items::Description_MediumCanister_Deposit","WILL TRANSFER SOIL FROM CANISTERS IN THE DEPOSIT SLOT","WILL TRANSFER SOIL FROM CANISTERS IN THE DEPOSIT SLOT","",""
"Items::Description_MediumCanister_Withdrawal","WILL TRANSFER SOIL TO CANISTERS IN THE WITHDRAWAL SLOT","WILL TRANSFER SOIL TO CANISTERS IN THE WITHDRAWAL SLOT","",""
"Items::Name_AllCaps_Winch","WINCH","ЛЕБІДКА","",""
"Items::Name_AllCaps_Worklight","WORKLIGHT","ЛІХТАР","",""
"Items::Name_WideMod","Wide Mod","Розширювач","",""
"Items::Description_WideMod","Widens the deformation of the Terrain Tool. Attach to the Terrain Tool to activate.<cf><cf>Draws 0.5U/s power while active.","Widens the deformation of the Terrain Tool. Attach to the Terrain Tool to activate.<cf><cf>Draws 0.5U/s power while active.","",""
"Items::Name_Winch","Winch","Лебідка","",""
"Items::Name_Worklight","Worklight","Ліхтар","",""
"Items::Name_AllCaps_AutoArmPlatform_Dual","XL EXTENDED PLATFORM","НАДВЕЛИКА ВИДОВЖЕНА ПЛАТФОРМА","",""
"Items::Name_AutoArmPlatform_Dual","XL Extended Platform","Надвелика видовжена платформа","",""
"Items::Name_AllCaps_XLSensorArch","XL SENSOR ARCH","НАДВЕЛИКИЙ ДУГОВИЙ ДАТНИК","",""
"Items::Name_AllCaps_XLSensorCanopy","XL SENSOR CANOPY","НАДВЕЛИКИЙ НАВІСНИЙ ДАТНИК","",""
"Items::Name_AllCaps_XLSensorHoopA","XL SENSOR HOOP A","НАДВЕЛИКИЙ КІЛЬЦЕВИЙ ДАТНИК А","",""
"Items::Name_AllCaps_XLSensorHoopB","XL SENSOR HOOP B","НАДВЕЛИКИЙ КІЛЬЦЕВИЙ ДАТНИК В","",""
"Items::Name_XLSensorArch","XL Sensor Arch","Надвеликий дуговий датник","",""
"Items::Name_XLSensorCanopy","XL Sensor Canopy","Надвеликий навісний датник","",""
"Items::Name_XLSensorHoopA","XL Sensor Hoop A","Надвеликий кільцевий датник А","",""
"Items::Name_XLSensorHoopB","XL Sensor Hoop B","Надвеликий кільцевий датник В","",""
"Items::Name_AllCaps_XLWIndTurbine","XL WIND TURBINE","НАДВЕЛИКИЙ ВІТРОГЕНЕРАТОР","",""
"Items::Name_XLWindTurbine","XL Wind Turbine","Надвеликий вітрогенератор","",""
"Limited::Description_LTE_2020_Halloween_ItemConverterPlatform","A PLATFORM TO PLACE CAULDRANGEA ON.","A PLATFORM TO PLACE CAULDRANGEA ON.","",""
"Limited::Description_LTE_2020_Halloween_CosmeticShelter","A bio-engineered space base rewarded for completing a limited time event.","A bio-engineered space base rewarded for completing a limited time event.","",""
"Limited::Description_LTE_Fall_Squash_Mega","A cultivated squash that has grown to massive size. Uproot to harvest several Sturdysquash Samples.","A cultivated squash that has grown to massive size. Uproot to harvest several Sturdysquash Samples.","",""
"Limited::Description_LTE_Fall_Squash_Offspring","A cultivated squash that has reached maturity. Uproot to harvest for a Sturdysquash Sample.","A cultivated squash that has reached maturity. Uproot to harvest for a Sturdysquash Sample.","",""
"Limited::Description_LUCID_Cargo","A destructible container which may hold items of value. An attached warning label reads:<cf><cf>“LU-C1D: MODIFIED LIVE EXTRACT -- PROPERTY OF EXO DYNAMICS”","A destructible container which may hold items of value. An attached warning label reads:<cf><cf>“LU-C1D: MODIFIED LIVE EXTRACT -- PROPERTY OF EXO DYNAMICS”","",""
"Limited::Description_LTE_Fall_Squash_Parent","A large squash that is bursting at the seams with seeds. Uproot to harvest.","A large squash that is bursting at the seams with seeds. Uproot to harvest.","",""
"Limited::Description_LTE_Fall_Squash_Offspring_Rare","A rare squash with a unique color and something odd about it. Uproot to harvest.","A rare squash with a unique color and something odd about it. Uproot to harvest.","",""
"Limited::Description_LTE_Fall_Squash_Sample","A sample from a Sturdysquash. Can be researched or used as an ingredient in producing a biofuel.","A sample from a Sturdysquash. Can be researched or used as an ingredient in producing a biofuel.","",""
"Limited::Description_LTE_Fall_ItemConverter","A unique plant species that converts certain ingredients into valuable biofuels. Output can be shipped to EXO Dynamics or researched for Bytes.","A unique plant species that converts certain ingredients into valuable biofuels. Output can be shipped to EXO Dynamics or researched for Bytes.","",""
"Limited::Name_AllCaps_Holiday_Toy_Figurine","ASTRAL FIGURINE","ASTRAL FIGURINE","",""
"Limited::Name_AllCaps_Pumpkin_Seed_Astro","ASTRO SPOOKYSEED","ASTRO SPOOKYSEED","",""
"Limited::Name_AllCaps_Pumpkin_Astro","ASTRO SPOOKYSQUASH","ASTRO SPOOKYSQUASH","",""
"Limited::Name_AllCaps_LTE_2020_Halloween_Biofuel2","ATTAPETROL","ATTAPETROL","",""
"Limited::Name_AllCaps_Holiday_Toy_Redfoot_Robot","AUTOMATON 001","AUTOMATON 001","",""
"Limited::Name_AllCaps_Holiday_Toy_Rollbar_Robot","AUTOMATON 002","AUTOMATON 002","",""
"Limited::Name_Holiday_Toy_Figurine","Astral Figurine","Astral Figurine","",""
"Limited::Name_Pumpkin_Seed_Astro","Astro Spookyseed","Astro Spookyseed","",""
"Limited::Name_Pumpkin_Astro","Astro Spookysquash","Astro Spookysquash","",""
"Limited::Name_LTE_2020_Halloween_Biofuel2","Attapetrol","Attapetrol","",""
"Limited::Name_Holiday_Toy_Redfoot_Robot","Automaton 001","Automaton 001","",""
"Limited::Name_Holiday_Toy_Rollbar_Robot","Automaton 002","Automaton 002","",""
"Limited::Subtitle_LTE_2020_Halloween_ItemConverter","BIOFUEL REFINERY","BIOFUEL REFINERY","",""
"Limited::Name_AllCaps_LTE_Fall_ItemConverter2","BRISK CAULDRANGEA","BRISK CAULDRANGEA","",""
"Limited::Name_LTE_Fall_ItemConverter2","Brisk Cauldrangea","Brisk Cauldrangea","",""
"Limited::Name_AllCaps_LTE_2020_Halloween_ItemConverter","CAULDRANGEA","CAULDRANGEA","",""
"Limited::Name_AllCaps_LTE_2020_Halloween_ItemConverterPlatform","CAULDRANGEA ROOTS","CAULDRANGEA ROOTS","",""
"Limited::Description_LTE_2020_Halloween_PumpkinSample","COMBINE WITH A SPOOKYSQUASH SAMPLE IN A CAULDRANGEA TO REFINE INTO BIOFUEL.","COMBINE WITH A SPOOKYSQUASH SAMPLE IN A CAULDRANGEA TO REFINE INTO BIOFUEL.","",""
"Limited::Subtitle_LTE_Fall_Squash_Variety1","COMMON","COMMON","",""
"Limited::Name_AllCaps_Holiday_Toy_Bauble","COSMIC BAUBLE","COSMIC BAUBLE","",""
"Limited::Name_AllCaps_Holiday_Toy_Block","CUBIC OBJECT","CUBIC OBJECT","",""
"Limited::Name_AllCaps_LTE_Fall_Squash_Offspring3","CURIOUS STURDYSQUASH","CURIOUS STURDYSQUASH","",""
"Limited::Name_LTE_2020_Halloween_ItemConverter","Cauldrangea","Cauldrangea","",""
"Limited::Name_LTE_2020_Halloween_ItemConverterPlatform","Cauldrangea Roots","Cauldrangea Roots","",""
"Limited::Name_Holiday_Toy_Bauble","Cosmic Bauble","Cosmic Bauble","",""
"Limited::Name_Holiday_Toy_Block","Cubic Object","Cubic Object","",""
"Limited::Name_LTE_Fall_Squash_Offspring3","Curious Sturdysquash","Curious Sturdysquash","",""
"Limited::Subtitle_EventItem","EVENT ITEM","EVENT ITEM","",""
"Limited::Description_LTE_Fall_Biofuel3","Extremely refined biofuel made from a mixture of Sturdysquash and Mutant Elegant Spewflower Seeds.","Extremely refined biofuel made from a mixture of Sturdysquash and Mutant Elegant Spewflower Seeds.","",""
"Limited::Name_AllCaps_Holiday_PhotoFilter_From","FROM:","FROM:","",""
"Limited::Name_AllCaps_Pumpkin_Parent","GNARLED SPOOKYSQUASH","GNARLED SPOOKYSQUASH","",""
"Limited::Name_Pumpkin_Parent","Gnarled Spookysquash","Gnarled Spookysquash","",""
"Limited::Name_AllCaps_Holiday_PhotoFilter_HappyHolidays","HAPPY HOLIDAYS","HAPPY HOLIDAYS","",""
"Limited::Description_LTE_Fall_Biofuel2","Highly refined biofuel made from a mixture of Sturdysquash and Mutant Volatile Attactus Seeds.","Highly refined biofuel made from a mixture of Sturdysquash and Mutant Volatile Attactus Seeds.","",""
"Limited::Name_AllCaps_Holiday_Snowman","ICE-OLATED SPECIMEN","ICE-OLATED SPECIMEN","",""
"Limited::Description_Toy_Block","IF FOUND, RETURN VIA RECOVERY ROCKET","IF FOUND, RETURN VIA RECOVERY ROCKET","",""
"Limited::Name_Holiday_Snowman","Ice-olated Specimen","Ice-olated Specimen","",""
"Limited::Name_AllCaps_LTE_Fall_Squash_Offspring2","KNOBBLY STURDYSQUASH","KNOBBLY STURDYSQUASH","",""
"Limited::Name_LTE_Fall_Squash_Offspring2","Knobbly Sturdysquash","Knobbly Sturdysquash","",""
"Limited::Name_AllCaps_LTE_Fall_ItemConverter1","LEISURELY CAULDRANGEA","LEISURELY CAULDRANGEA","",""
"Limited::Name_LTE_Fall_ItemConverter1","Leisurely Cauldrangea","Leisurely Cauldrangea","",""
"Limited::Name_AllCaps_Pumpkin_Seed_Mega","MUTATED SPOOKYSEED","MUTATED SPOOKYSEED","",""
"Limited::Name_AllCaps_Pumpkin_Mega","MUTATED SPOOKYSQUASH","MUTATED SPOOKYSQUASH","",""
"Limited::Name_Pumpkin_Seed_Mega","Mutated Spookyseed","Mutated Spookyseed","",""
"Limited::Name_Pumpkin_Mega","Mutated Spookysquash","Mutated Spookysquash","",""
"Limited::Name_AllCaps_LTE_2020_Halloween_Biofuel3","NOXOTHANE","NOXOTHANE","",""
"Limited::Name_LTE_2020_Halloween_Biolfuel3","Noxothane","Noxothane","",""
"Limited::Name_AllCaps_Holiday_Package","PACKAGED ITEM","PACKAGED ITEM","",""
"Limited::Description_Pumpkin_Seed","PLANT TO GROW SPOOKYSQUASH VARIETAL.","PLANT TO GROW SPOOKYSQUASH VARIETAL.","",""
"Limited::Name_AllCaps_LTE_Fall_Squash_Mega","PLUMP STURDYSQUASH","PLUMP STURDYSQUASH","",""
"Limited::Name_AllCaps_LTE_Fall_Squash_Seed_Mega","PLUMP STURDYSQUASH SEED","PLUMP STURDYSQUASH SEED","",""
"Limited::Name_AllCaps_LTE_2020_Halloween_CosmeticShelter","PUM-KN SHELTER","PUM-KN SHELTER","",""
"Limited::Name_LTE_2020_Halloween_CosmeticShelter","PUM-KN Shelter","PUM-KN Shelter","",""
"Limited::Description_Holiday_Toy_Generic","Package and send via EXO Request Platform recovery rocket.","Package and send via EXO Request Platform recovery rocket.","",""
"Limited::Name_Holiday_Package","Packaged Item","Packaged Item","",""
"Limited::Description_LTE_Fall_Squash_Seed1","Plant to grow a Sturdysquash variety.","Plant to grow a Sturdysquash variety.","",""
"Limited::Description_LTE_Fall_Squash_Seed_Mega","Plant to grow a Sturdysquash variety. Guaranteed to produce a large squash.","Plant to grow a Sturdysquash variety. Guaranteed to produce a large squash.","",""
"Limited::Name_LTE_Fall_Squash_Mega","Plump Sturdysquash","Plump Sturdysquash","",""
"Limited::Name_LTE_Fall_Squash_Seed_Mega","Plump Sturdysquash Seed","Plump Sturdysquash Seed","",""
"Limited::Subtitle_LTE_Fall_Squash_Variety3","RARE","RARE","",""
"Limited::Description_LTE_2020_Halloween_Biofuel3","REFINED BIOFUEL FROM ONE SPOOKYSQUASH SAMPLE AND ONE MUTANT ELEGANT SPEWFLOWER SEED.","REFINED BIOFUEL FROM ONE SPOOKYSQUASH SAMPLE AND ONE MUTANT ELEGANT SPEWFLOWER SEED.","",""
"Limited::Description_LTE_2020_Halloween_Biofuel2","REFINED BIOFUEL FROM ONE SPOOKYSQUASH SAMPLE AND ONE MUTANT VOLATILE ATTACTUS SEED.","REFINED BIOFUEL FROM ONE SPOOKYSQUASH SAMPLE AND ONE MUTANT VOLATILE ATTACTUS SEED.","",""
"Limited::Description_LTE_2020_Halloween_Biofuel1","REFINED BIOFUEL FROM TWO SPOOKYSQUASH SAMPLES.","REFINED BIOFUEL FROM TWO SPOOKYSQUASH SAMPLES.","",""
"Limited::Description_LTE_2020_Halloween_ItemConverter","REQUIRES SPOOKYSQUASH SAMPLE AND:<cf><cf>• SPOOKYSQUASH SAMPLE = SQUASHOLINE<cf>• VOLATILE ATTACTUS SEED = ATTAPETROL<cf>• ELEGANT SPEWFLOWER SEED = NOXOTHANE","REQUIRES SPOOKYSQUASH SAMPLE AND:<cf><cf>• SPOOKYSQUASH SAMPLE = SQUASHOLINE<cf>• VOLATILE ATTACTUS SEED = ATTAPETROL<cf>• ELEGANT SPEWFLOWER SEED = NOXOTHANE","",""
"Limited::Name_AllCaps_Pumpkin_Seed_Normal","ROUND SPOOKYSEED","ROUND SPOOKYSEED","",""
"Limited::Name_AllCaps_Pumpkin_Normal","ROUND SPOOKYSQUASH","ROUND SPOOKYSQUASH","",""
"Limited::Name_AllCaps_LTE_Fall_Squash_Offspring1","ROUND STURDYSQUASH","ROUND STURDYSQUASH","",""
"Limited::Description_LTE_Fall_Biofuel1","Refined biofuel made of pure Sturdysquash.","Refined biofuel made of pure Sturdysquash.","",""
"Limited::Name_Pumpkin_Seed_Normal","Round Spookyseed","Round Spookyseed","",""
"Limited::Name_Pumpkin_Normal","Round Spookysquash","Round Spookysquash","",""
"Limited::Name_LTE_Fall_Squash_Offspring1","Round Sturdysquash","Round Sturdysquash","",""
"Limited::Name_AllCaps_Pumpkin_Seed_Smile","SMILING SPOOKYSEED","SMILING SPOOKYSEED","",""
"Limited::Name_AllCaps_Pumpkin_Smile","SMILING SPOOKYSQUASH","SMILING SPOOKYSQUASH","",""
"Limited::Name_AllCaps_Pumpkin_Research","SPOOKYSQUASH SAMPLE","SPOOKYSQUASH SAMPLE","",""
"Limited::Name_AllCaps_LTE_2020_Halloween_Biofuel1","SQUASHOLINE","SQUASHOLINE","",""
"Limited::Name_AllCaps_Holiday_Toy_Star","STELLAR OBJECT","STELLAR OBJECT","",""
"Limited::Name_AllCaps_Pumpkin_Seed_Sad","STUNTED SPOOKYSEED","STUNTED SPOOKYSEED","",""
"Limited::Name_AllCaps_Pumpkin_Sad","STUNTED SPOOKYSQUASH","STUNTED SPOOKYSQUASH","",""
"Limited::Name_AllCaps_LTE_Fall_Squash_Sample","STURDYSQUASH SAMPLE","STURDYSQUASH SAMPLE","",""
"Limited::Name_AllCaps_LTE_Fall_Squash_Seed1","STURDYSQUASH SEED","STURDYSQUASH SEED","",""
"Limited::Name_AllCaps_LTE_Fall_ItemConverter3","SWIFT CAULDRANGEA","SWIFT CAULDRANGEA","",""
"Limited::Description_Holiday_Toy_Bauble","Send via EXO Request Platform recovery rocket.","Send via EXO Request Platform recovery rocket.","",""
"Limited::Name_Pumpkin_Seed_Smile","Smiling Spookyseed","Smiling Spookyseed","",""
"Limited::Name_Pumpkin_Smile","Smiling Spookysquash","Smiling Spookysquash","",""
"Limited::Name_Pumpkin_Research","Spookysquash Sample","Spookysquash Sample","",""
"Limited::Name_LTE_2020_Halloween_Biolfuel1","Squasholine","Squasholine","",""
"Limited::Name_Holiday_Toy_Star","Stellar Object","Stellar Object","",""
"Limited::Name_Pumpkin_Seed_Sad","Stunted Spookyseed","Stunted Spookyseed","",""
"Limited::Name_Pumpkin_Sad","Stunted Spookysquash","Stunted Spookysquash","",""
"Limited::Name_LTE_Fall_Squash_Sample","Sturdysquash Sample","Sturdysquash Sample","",""
"Limited::Name_LTE_Fall_Squash_Seed1","Sturdysquash Seed","Sturdysquash Seed","",""
"Limited::Name_LTE_Fall_ItemConverter3","Swift Cauldrangea","Swift Cauldrangea","",""
"Limited::Name_AllCaps_Holiday_PhotoFilter_To","TO:","TO:","",""
"Limited::Subtitle_LTE_Fall_Squash_Variety2","UNCOMMON","UNCOMMON","",""
"Limited::Description_LTE_2020_Halloween_PumpkinOffspring","UPROOT TO FIND SPOOKYSQUASH SAMPLES AND HARVEST SPOOKYSQUASH SEEDS.","UPROOT TO FIND SPOOKYSQUASH SAMPLES AND HARVEST SPOOKYSQUASH SEEDS.","",""
"Limited::Description_Pumpkin_Parent","UPROOT TO HARVEST SPOOKYSQUASH SEEDS.","UPROOT TO HARVEST SPOOKYSQUASH SEEDS.","",""
"Limited::Description_Holiday_Snowman","Uproot this suspicous snow effigy to reveal an Astral Figurine.","Uproot this suspicous snow effigy to reveal an Astral Figurine.","",""
"Limited::Name_AllCaps_LTE_Fall_Squash_Parent","WILD STURDYSQUASH","WILD STURDYSQUASH","",""
"Limited::Name_LTE_Fall_Squash_Parent","Wild Sturdysquash","Wild Sturdysquash","",""
"Limited::Description_EXOCares_Cargo","“LU-c1D: MODIFIED LIVE EXTRACT-- IF FOUND, PLEASE RETURN TO EXO DYNAMICS”<cf><cf>This looks valuable…","“LU-c1D: MODIFIED LIVE EXTRACT-- IF FOUND, PLEASE RETURN TO EXO DYNAMICS”<cf><cf>This looks valuable…","",""
"Limited::Name_AllCaps_EXOCares_Cargo","“MISPLACED” CARGO","“MISPLACED” CARGO","",""
"Limited::Name_EXOCares_Cargo","“Misplaced” Cargo","“Misplaced” Cargo","",""
